Company Name,GPM PROPERTY MANAGEMENT
Phone Number,734-287-6619
Source,Purchase Details
Date Range,2024-08-21 to 2026-09-21
Export Date,September-21-2026 13:01:39


Date,Store Number,Transaction Id,Register Number,Job Name,SKU Number,SKU Description,Quantity,Original Unit Price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Company Name
2025-02-19,2710,1785,51,115093,615207,MILDEWCIDE,1,$5.38,PAINT,SOLVENTS/REMOVERS/CLEANR,ADDITIVES/WALLPAPER,$0.000000,,$0.00,$5.38,$5.38,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,927112,QTR RND PI,8,$1.24,MILLWORK,MOULDINGS,SOFTWOOD SOLID,$0.000000,,$-1.01,$9.43,$9.43,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,509006,GLASS DOOR KNOB,1,$13.65,HARDWARE,BUILDER'S HARDWARE,,$0.000000,,$0.00,$13.65,$13.65,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,814371,DAP PLASTIC WOOD 16OZ NAT WOODFILL,1,$14.98,PAINT,INTERIOR STAINS & CLEARS,WOODFILLERS,$0.000000,,$-1.20,$13.78,$13.78,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,1004644045,ANVIL PLASTIC PUTTY KNIFE 2 IN,1,$0.98,PAINT,TOOLS/SAFETY,PUTTY KNIVES,$0.000000,,$-0.07,$0.91,$0.91,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,375351,11/16 X2-1/4X7' PFJ WM356 CAS LEG,1,$6.98,MILLWORK,MOULDINGS,PRIMED FINGERJOINT,$0.000000,,$-0.69,$6.29,$6.29,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,615207,MILDEWCIDE,1,$5.38,PAINT,SOLVENTS/REMOVERS/CLEANR,ADDITIVES/WALLPAPER,$0.000000,,$0.00,$5.38,$5.38,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,1003990425,"DENY DELUXE ALUM & VINYL DR SWP 36""",1,$21.93,HARDWARE,BUILDER'S HARDWARE,THRESHOLDS,$0.000000,,$-2.18,$19.75,$19.75,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,1005686050,"4"" 1/4"" SQUEAK-FREE HINGE SB",1,$4.47,HARDWARE,BUILDER'S HARDWARE,DOOR HDWRE & HINGES,$0.000000,,$-0.44,$4.03,$4.03,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,1004644045,ANVIL PLASTIC PUTTY KNIFE 2 IN,1,$0.98,PAINT,TOOLS/SAFETY,PUTTY KNIVES,$0.000000,,$-0.07,$0.91,$0.91,GPM PROPERTY MANAGEMENT
2025-02-19,2710,1785,51,115093,928576,"MD 81"" VYL CLAD REPL WS-WH",1,$6.47,HARDWARE,BUILDER'S HARDWARE,THRESHOLDS,$0.000000,,$-0.65,$5.82,$5.82,GPM PROPERTY MANAGEMENT
2025-02-19,2731,7403,97,115213,1001287432,BEST 4 X 1/2 IN SHEDLESS KNIT 2PK,1,$5.87,PAINT,APPLICATORS,MINI ROLLERS AND KITS,$0.000000,,$-0.47,$5.40,$5.40,GPM PROPERTY MANAGEMENT
2025-02-19,2731,7403,97,115213,1003545321,DYNAFLEX ULTRA 10.1 OZ BLACK ADVANCE,1,$8.78,PAINT,CAULKS,LATEX,$0.000000,,$-0.44,$8.34,$8.34,GPM PROPERTY MANAGEMENT
2025-02-19,2731,7403,97,115213,409363,GLIDDEN PREM EXT FLAT BASE 3 28OZ,1,$17.98,PAINT,EXTERIOR PAINT,QUARTS & SMALLER SIZES,$0.000000,,$0.00,$17.98,$17.98,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7294,63,personal,1011701345,MKE 7 IN. RAFTER SQUARE (2-PACK),1,$10.04,HARDWARE,HAND TOOLS,MARKING & LAYOUT TOOLS,$0.000000,,$0.00,$10.04,$10.04,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7294,63,personal,1010521918,MKE 6PC INSULATED SLIM SCREWDRVR SET,1,$39.97,HARDWARE,HAND TOOLS,,$0.000000,,$0.00,$39.97,$39.97,GPM PROPERTY MANAGEMENT
2025-02-19,2710,4608,53,115410,639433,KS SEC TYLO SGL CYL PRJ PK SATN CHRM,1,$50.47,HARDWARE,DOOR LOCKS,,$0.000000,,$-7.57,$42.90,$42.90,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1008934128,STOPS RUST 5 IN 1 SATIN CLEAR,1,$7.48,PAINT,SPRAY PAINT,RUST PREVENTATIVE,$0.000000,,$0.00,$7.48,$7.48,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1006540181,SHEET SCREW,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,563020,2G WHT MIDWAY SWITCH WALLPLT,1,$1.68,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.000000,,$-0.17,$1.51,$1.51,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,822388,KILZPRMRAERO,1,$10.98,PAINT,PRIMERS,SPRAY,$0.000000,,$-0.44,$10.54,$10.54,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1006540181,SHEET SCREW,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1006540187,SHT MET SCR,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,811499,BEHR PRO INT PR130 EGG WHT 128OZ,1,$22.98,PAINT,INTERIOR PAINT,BEHR PRO I100,$-4.600000,,$0.00,$18.38,$18.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1008934128,STOPS RUST 5 IN 1 SATIN CLEAR,1,$7.48,PAINT,SPRAY PAINT,RUST PREVENTATIVE,$0.000000,,$0.00,$7.48,$7.48,GPM PROPERTY MANAGEMENT
2025-02-19,2018,9040,62,8,1006540187,SHT MET SCR,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,525423,1/2 8' MT UL,3,$17.33,BLDG. MATERIALS,GYPSUM,BOARD,$0.000000,,$0.00,$51.99,$51.99,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1000020053,2X4-96 STUD,1,$3.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$3.98,$3.98,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,605005,"1-7/8""X300' MOLDX MESH JOINT TAPE",1,$13.28,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$13.28,$13.28,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,131227,5GAL HOMER BUCKET,1,$3.98,PAINT,SHEETING/BUCKETS,BUCKET/PAINT PAILS,$0.000000,,$0.00,$3.98,$3.98,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1000020053,2X4-96 STUD,1,$3.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$3.98,$3.98,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1009912677,STER-30QT BX,1,$14.98,WALL&FLOOR COVER.,GARAGE/GENERAL ORGANIZE,RESIN STORAGE,$0.000000,,$-2.00,$12.98,$12.98,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1002215481,WSTR PRO 9 X 1/4 IN WOVEN RC,1,$5.77,PAINT,APPLICATORS,BEST/PRO ROLLER COVERS,$0.000000,,$-0.52,$5.25,$5.25,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,755504,REDGARD WATRPRF/ANTFRCTR MMBRN 1GAL,1,$55.97,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,TILE SURFACE PREPARATION,$0.000000,,$-3.92,$52.05,$52.05,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1008011268,C500 60X32 RIGHT DRAIN BATHTUB WH,1,$279.00,KIT/BATH,FIXTURES,TUBS,$0.000000,,$-13.95,$265.05,$265.05,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1000020053,2X4-96 STUD,1,$3.98,LUMBER,DIMENSIONAL LUMBER,AVAILABLE,$0.000000,,$0.00,$3.98,$3.98,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,1000114709,HEAVY DUTY 5 GALLON BUCKET GRID,1,$4.38,PAINT,APPLICATORS,TRAYS / LINERS,$0.000000,,$-0.26,$4.12,$4.12,GPM PROPERTY MANAGEMENT
2025-02-19,2789,1021,34,112709 Haskel Robert,150345,WSTR 9 IN SHERLOCK PRO FRAME GREEN,1,$7.98,PAINT,APPLICATORS,TRAYS / LINERS,$0.000000,,$-0.48,$7.50,$7.50,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,1005922812,1G WHT DECORA ANTIMICROBIAL ROCKER,1,$0.68,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.000000,,$-0.07,$0.61,$0.61,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,169881,9V 2PACK BAT,1,$10.87,HARDWARE,,,$0.000000,,$0.00,$10.87,$10.87,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,324243,15A WHT TR DUPLEX OUTLET,1,$1.50,ELECTRICAL,WIRING DEVICES,RECEPTACLES,$0.000000,,$-0.15,$1.35,$1.35,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,255114,15A WHT DECORA GROUNDING SWITCH,1,$2.47,ELECTRICAL,WIRING DEVICES,SWITCHES,$0.000000,,$-0.25,$2.22,$2.22,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,212261,1G WHT NYL MIDWAY OUTLET WALLPLT,1,$0.58,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.000000,,$-0.06,$0.52,$0.52,GPM PROPERTY MANAGEMENT
2025-02-19,2707,7293,63,115189,193181,FLEX-A-SPOUT EXTENSION - WHITE,3,$8.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$26.94,$26.94,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,559352,R13KF15X32,1,$19.27,BLDG. MATERIALS,INSULATION,FIBERGLASS ROLLS,$0.000000,,$-1.35,$17.92,$17.92,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,1002509036,1/2 IN. PEX STUBOUT WITH FLANGE,1,$6.49,PLUMBING,PIPE AND FITTINGS,PEX FITTINGS,$0.000000,,$-0.45,$6.04,$6.04,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,282971,"1/2"" X 1/2"" SHARKBITE BALL VALVE",1,$22.65,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-2.26,$20.39,$20.39,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,282971,"1/2"" X 1/2"" SHARKBITE BALL VALVE",1,$22.65,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-2.27,$20.38,$20.38,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,155691,16OZ PVC CEMENT WET/DRY,1,$15.86,PLUMBING,PIPE AND FITTINGS,PIPE CHEMICALS,$0.000000,,$-1.59,$14.27,$14.27,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,285112,"PRO 32""X60""X57"" WHT ADH TUB WALL 5PC",1,$109.00,KIT/BATH,FIXTURES,TUBS,$0.000000,,$-5.45,$103.55,$103.55,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,687960,"2X1-1/2"" COUPLING CI,PL,CU,LEAD",1,$4.71,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-0.95,$3.76,$3.76,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38,BLDG. MATERIALS,INSULATION,FOAM,$0.000000,,$0.00,$4.38,$4.38,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,559352,R13KF15X32,1,$19.27,BLDG. MATERIALS,INSULATION,FIBERGLASS ROLLS,$0.000000,,$-1.35,$17.92,$17.92,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,407189,"ARROW 1/2"" T50 STAPLES 5000PK",1,$12.97,HARDWARE,FASTENING TOOLS,STAPLING,$0.000000,,$0.00,$12.97,$12.97,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,213357,CHROME TRIM POP-UP BATH DRAIN PVC,1,$36.97,PLUMBING,PLUMBING REPAIR & REPLAC,,$0.000000,,$0.00,$36.97,$36.97,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,138142,GREAT STUFF GAPS & CRACKS 12OZ,1,$4.38,BLDG. MATERIALS,INSULATION,FOAM,$0.000000,,$0.00,$4.38,$4.38,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,687944,"1-1/2"" COUPLING FOR CI,PL,CU",1,$3.67,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-0.73,$2.94,$2.94,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,283602,"1/2"" SHARKBITE COUPLING",1,$9.36,PLUMBING,PIPE AND FITTINGS,PUSH TO CONNECT FTTGS,$0.000000,,$-0.47,$8.89,$8.89,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,1005334772,1/2 IN. BRASS PEX BARB X 1/2 IN. FEM,1,$42.92,PLUMBING,PIPE AND FITTINGS,PEX FITTINGS,$0.000000,,$0.00,$42.92,$42.92,GPM PROPERTY MANAGEMENT
2025-02-19,6821,8235,62,112709 haskell,149438,FOUNDATIONS 1HDL T/S FAUCET CH,1,$89.00,PLUMBING,FAUCETS,TUB & SHOWER,$0.000000,,$-8.01,$80.99,$80.99,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,745081,CARLON OLD WORK 2G 25CU,1,$4.33,ELECTRICAL,CONDUIT/BOXES/FITTINGS,PVC BOX/COVERS/ACCESS,$0.000000,,$0.00,$4.33,$4.33,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,925081,BEHR PPI 2400 EGG MED 120OZ,1,$33.98,PAINT,INTERIOR PAINT,BEHR PREMIUM PLUS,$-6.790000,,$0.00,$27.19,$27.19,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,527401,LUTRON TOGGLE 150W WHT LED DIMMER,1,$20.47,ELECTRICAL,WIRING DEVICES,DIMMERS,$0.000000,,$-2.05,$18.42,$18.42,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,811499,BEHR PRO INT PR130 EGG WHT 128OZ,1,$22.98,PAINT,INTERIOR PAINT,BEHR PRO I100,$-4.600000,,$0.00,$18.38,$18.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,1002144810,511 IMPREGNATOR WATER BASE 1QT,1,$43.77,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,CLEANERS AND SEALERS,$0.000000,,$-5.25,$38.52,$38.52,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,527401,LUTRON TOGGLE 150W WHT LED DIMMER,1,$20.47,ELECTRICAL,WIRING DEVICES,DIMMERS,$0.000000,,$-2.04,$18.43,$18.43,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,811499,BEHR PRO INT PR130 EGG WHT 128OZ,1,$22.98,PAINT,INTERIOR PAINT,BEHR PRO I100,$-4.600000,,$0.00,$18.38,$18.38,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,925081,BEHR PPI 2400 EGG MED 120OZ,1,$33.98,PAINT,INTERIOR PAINT,BEHR PREMIUM PLUS,$-6.790000,,$0.00,$27.19,$27.19,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,1004655277,4IN. LED ULTRA SLIM WHITE CCT,1,$19.97,ELECTRICAL,RECESSED LIGHTING,,$0.000000,,$-1.00,$18.97,$18.97,GPM PROPERTY MANAGEMENT
2025-02-19,2018,29,52,8,1004655277,4IN. LED ULTRA SLIM WHITE CCT,1,$19.97,ELECTRICAL,RECESSED LIGHTING,,$0.000000,,$-1.00,$18.97,$18.97,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,405183,"3/8""ODX1/2""IPX20"" BRAID FCT SUP LINE",1,$7.28,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.51,$6.77,$6.77,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,1006959174,"SIDE SPRAY WITH GUIDE, CHROME",1,$10.44,PLUMBING,PLUMBING REPAIR & REPLAC,SINK REPAIR,$0.000000,,$-0.52,$9.92,$9.92,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,405183,"3/8""ODX1/2""IPX20"" BRAID FCT SUP LINE",1,$7.28,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.51,$6.77,$6.77,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,1000050137,"1-1/4"" P-TRAP",1,$4.94,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.25,$4.69,$4.69,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,1006959174,"SIDE SPRAY WITH GUIDE, CHROME",1,$10.44,PLUMBING,PLUMBING REPAIR & REPLAC,SINK REPAIR,$0.000000,,$-0.52,$9.92,$9.92,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,217251,"GB CONSTRUCTOR 4"" 2HDL BATH FAUC CH",1,$26.98,PLUMBING,FAUCETS,TWO HANDLE BATH FAUCETS,$0.000000,,$-2.70,$24.28,$24.28,GPM PROPERTY MANAGEMENT
2025-02-18,2781,4378,51,115316,1000050273,"1-1/4""X12"" EXTENSION TUBE SJ",1,$4.97,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.25,$4.72,$4.72,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,256731,#35 EXTRA THICK WAX RING WITH BOLTS,1,$6.98,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.56,$6.42,$6.42,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,1005115506,QEP SCRUBBING SPONGE,1,$3.47,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,TOOLS,$0.000000,,$-0.42,$3.05,$3.05,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,1003531638,6X36 GS TM ALBERTA SPRUCE 24 SF,1,$47.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$-3.34,$44.42,$44.42,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,483872,LIQUILOCK STAY DRY GEL,1,$3.47,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.28,$3.19,$3.19,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,560640,10LB QUIKRETE WATERSTOP CEMENT,1,$13.98,BLDG. MATERIALS,CONCRETE,CONCRETE REPAIR,$0.000000,,$-1.40,$12.58,$12.58,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,1000037123,MILWBLKMRK,1,$0.98,HARDWARE,HAND TOOLS,MARKING & LAYOUT TOOLS,$0.000000,,$0.00,$0.98,$0.98,GPM PROPERTY MANAGEMENT
2025-02-18,2789,830,52,114463,1003531638,6X36 GS TM ALBERTA SPRUCE 24 SF,1,$47.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$-3.35,$44.41,$44.41,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,905492,"1-1/2"" DWV EL 90DEG VENT HXH",1,$3.24,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-0.49,$2.75,$2.75,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,1001669664,25QT LATCHING BOX - WHITE,1,$12.98,WALL&FLOOR COVER.,GARAGE/GENERAL ORGANIZE,RESIN STORAGE,$0.000000,,$0.00,$12.98,$12.98,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,574669,"3""X3""X3""X2"" DWV SANI TEE RS INLET",1,$23.03,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-3.45,$19.58,$19.58,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189456,"1-1/2"" DWV EL 90DEG HXH",1,$0.96,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-0.14,$0.82,$0.82,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,1003569747,3 IN PVC SPIGOT FLNG W/ CAP SS RING,1,$8.98,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-1.35,$7.63,$7.63,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,687987,"3""COUPLING FOR CI,PL,CU,LEAD",1,$5.76,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-1.15,$4.61,$4.61,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189472,"2"" DWV EL 90DEG HXH",1,$2.54,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-0.38,$2.16,$2.16,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189359,"3"" DWV EL 45DEG HXH",1,$6.79,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-1.02,$5.77,$5.77,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,1002800033,MKE 13PC BIM WOOD & METAL BLADE SET,1,$25.97,HARDWARE,POWER TOOL ACCESSORIES,RECIPROCATING SAW BLADES,$0.000000,,$-1.82,$24.15,$24.15,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189316,"1-1/2"" DWV EL 45DEG HXH",1,$1.79,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-0.27,$1.52,$1.52,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,687944,"1-1/2"" COUPLING FOR CI,PL,CU",1,$3.67,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-0.73,$2.94,$2.94,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189480,"3"" DWV EL 90DEG HXH",1,$7.49,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-1.12,$6.37,$6.37,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,295096,3X10PVCFC,1,$14.97,PLUMBING,PIPE AND FITTINGS,POLY 'E' PIPE,$0.000000,,$-1.05,$13.92,$13.92,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189790,"3"" DWV DOUBLE SANI TEE HXHXHXH",1,$26.45,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-3.97,$22.48,$22.48,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,687952,"2""COUPLING FOR CI,PL,CU,LEAD",1,$4.41,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-0.88,$3.53,$3.53,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,193852,DWV PIPE,1,$10.97,PLUMBING,PIPE AND FITTINGS,POLY 'E' PIPE,$0.000000,,$-0.77,$10.20,$10.20,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189790,"3"" DWV DOUBLE SANI TEE HXHXHXH",1,$26.45,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-3.97,$22.48,$22.48,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,189340,"2"" DWV EL 45DEG HXH",1,$2.39,PLUMBING,PIPE AND FITTINGS,DWV FITTINGS,$0.000000,,$-0.36,$2.03,$2.03,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,687995,"4""X3"" COUPLING FOR CI,PL,CU,LEAD",1,$7.34,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-1.48,$5.86,$5.86,GPM PROPERTY MANAGEMENT
2025-02-18,2711,8950,51,115144 snowden,687987,"3""COUPLING FOR CI,PL,CU,LEAD",1,$5.76,PLUMBING,PIPE AND FITTINGS,TRANSITION FITTINGS,$0.000000,,$-1.15,$4.61,$4.61,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,914827,1X8X6 NO.2,1,$8.23,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.58,$7.65,$7.65,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,284876,KWIK SEAL TUB & TILE WHITE 10.1 OZ,1,$6.78,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.34,$6.44,$6.44,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,914681,1X4X8 NO.2,1,$5.44,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.38,$5.06,$5.06,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.98,BLDG. MATERIALS,,,$0.000000,,$0.00,$8.98,$8.98,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,144859,PLC 40W 4FT T12 DAYLIGHT 2PK,1,$13.98,ELECTRICAL,LIGHT BULBS,,$0.000000,,$-1.68,$12.30,$12.30,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,582884,SLIM LINE WHITE WINDOW SASH LOCK,1,$4.67,HARDWARE,BUILDER'S HARDWARE,REPAIR HARDWARE,$0.000000,,$0.00,$4.67,$4.67,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,914681,1X4X8 NO.2,1,$5.44,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.38,$5.06,$5.06,GPM PROPERTY MANAGEMENT
2025-02-18,2702,3530,52,115383,1002782622,CATCH-DBL ROLLER W/STRIKE ZINC-1,1,$1.27,HARDWARE,BUILDER'S HARDWARE,SLIDES/CATCHES/CAB HNGES,$0.000000,,$-0.16,$1.11,$1.11,GPM PROPERTY MANAGEMENT
